Type,Onset,Duration,DurationCorrected
Opto1,198117.500,224.500,204.500
TTLin1,198578.750,183.250,183.250
Opto1,198617.000,224.250,204.250
TTLin1,199078.500,183.000,183.000
Opto1,199116.500,224.750,204.750
TTLin1,199578.000,183.250,183.250
Opto1,199616.500,224.500,204.500
TTLin1,200077.750,183.250,183.250
Opto1,200115.750,224.750,204.750
TTLin1,200577.500,183.250,183.250
Opto1,200616.000,224.500,204.500
TTLin1,201077.250,183.250,183.250
Opto1,201114.500,226.000,206.000
TTLin1,201577.000,183.250,183.250
Opto1,201615.500,224.500,204.500
TTLin1,202076.750,183.250,183.250
Opto1,202114.250,225.500,205.500
TTLin1,202576.500,183.250,183.250
Opto1,202614.750,224.250,204.250
TTLin1,203076.250,183.000,183.000
Opto1,203113.500,225.750,205.750
TTLin1,203575.750,183.250,183.250
Opto1,203613.500,224.500,204.500
TTLin1,204075.500,183.250,183.250
Opto1,204113.250,225.000,205.000
TTLin1,204575.250,183.250,183.250
Opto1,204613.750,224.750,204.750
TTLin1,205075.000,183.250,183.250
Opto1,205113.250,224.000,204.000
TTLin1,205574.750,183.250,183.250
Opto1,205612.750,224.750,204.750
TTLin1,206074.500,183.250,183.250
Opto1,206112.250,225.250,205.250
TTLin1,206574.250,183.250,183.250
Opto1,206598.250,238.500,218.500
TTLin1,207073.750,183.250,183.250
Opto1,207112.250,224.750,204.750
TTLin1,207573.500,183.250,183.250
Opto1,207611.750,225.000,205.000
TTLin1,208073.250,183.250,183.250
Opto1,208111.750,222.750,202.750
TTLin1,208573.000,183.250,183.250
Opto1,208611.250,224.750,204.750
TTLin1,209072.750,183.250,183.250
Opto1,209108.750,226.750,206.750
TTLin1,209572.250,183.250,183.250
Opto1,209610.750,224.500,204.500
TTLin1,210072.000,183.250,183.250
Opto1,210109.750,224.500,204.500
TTLin1,210571.750,183.250,183.250
Opto1,210610.250,224.500,204.500
TTLin1,211071.750,183.000,183.000
Opto1,211109.750,224.500,204.500
TTLin1,211571.250,183.250,183.250
Opto1,211597.000,237.250,217.250
TTLin1,212071.000,183.250,183.250
Opto1,212109.000,224.000,204.000
TTLin1,212570.750,183.250,183.250
Opto1,212609.000,224.750,204.750
TTLin1,213070.500,183.250,183.250
Opto1,213108.750,224.750,204.750
TTLin1,213570.250,183.000,183.000
Opto1,213607.750,225.500,205.500
TTLin1,214069.750,183.250,183.250
Opto1,214107.750,224.250,204.250
TTLin1,214569.500,183.250,183.250
Opto1,214607.750,224.750,204.750
TTLin1,215069.250,183.250,183.250
Opto1,215107.500,224.750,204.750
TTLin1,215569.000,183.250,183.250
Opto1,215607.250,224.750,204.750
TTLin1,216068.750,183.250,183.250
Opto1,216107.000,224.750,204.750
TTLin1,216568.500,183.250,183.250
Opto1,216606.750,223.500,203.500
TTLin1,217068.250,183.000,183.000
Opto1,217105.000,223.500,203.500
TTLin1,217567.750,183.250,183.250
Opto1,217606.250,224.500,204.500
TTLin1,218067.500,183.250,183.250
Opto1,218105.250,225.250,205.250
TTLin1,218567.250,183.250,183.250
Opto1,218603.000,226.500,206.500
TTLin1,219067.000,183.250,183.250
Opto1,219104.500,225.500,205.500
TTLin1,219566.750,183.250,183.250
Opto1,219603.500,226.000,206.000
TTLin1,220066.500,183.250,183.250
Opto1,220103.750,222.250,202.250
TTLin1,220566.250,183.250,183.250
Opto1,220603.750,225.500,205.500
TTLin1,221066.000,183.250,183.250
Opto1,221104.250,224.500,204.500
TTLin1,221565.750,183.250,183.250
Opto1,221603.750,223.250,203.250
TTLin1,222065.250,183.250,183.250
Opto1,222102.000,225.750,205.750
TTLin1,222565.000,183.250,183.250
Opto1,222602.500,225.000,205.000
TTLin1,223064.750,183.250,183.250
Opto1,223102.750,225.000,205.000
TTLin1,223564.500,183.250,183.250
Opto1,223595.000,231.500,211.500
TTLin1,224064.250,183.250,183.250
Opto1,224101.750,224.750,204.750
TTLin1,224564.000,183.000,183.000
Opto1,224602.250,224.500,204.500
TTLin1,225063.500,183.250,183.250
Opto1,225101.750,224.750,204.750
TTLin1,225563.250,183.250,183.250
Opto1,225601.250,225.000,205.000
TTLin1,226063.000,183.250,183.250
Opto1,226099.250,225.000,205.000
TTLin1,226562.750,183.250,183.250
Opto1,226600.750,225.000,205.000
TTLin1,227062.500,183.000,183.000
Opto1,227100.750,224.500,204.500
TTLin1,227562.000,183.250,183.250
Opto1,227600.250,224.500,204.500
TTLin1,228061.750,183.250,183.250
Opto1,228100.250,224.500,204.500
TTLin1,228561.500,183.250,183.250
Opto1,228599.750,224.500,204.500
TTLin1,229061.250,183.250,183.250
Opto1,229099.500,224.500,204.500
TTLin1,229561.000,183.000,183.000
Opto1,229599.000,224.500,204.500
TTLin1,230060.500,183.250,183.250
Opto1,230097.750,223.000,203.000
TTLin1,230560.250,183.250,183.250
Opto1,230598.250,223.000,203.000
TTLin1,231060.000,183.250,183.250
Opto1,231098.250,224.250,204.250
TTLin1,231559.750,183.250,183.250
Opto1,231597.500,224.500,204.500
TTLin1,232059.500,183.250,183.250
Opto1,232097.750,224.500,204.500
TTLin1,232559.000,183.250,183.250
Opto1,232596.750,225.250,205.250
TTLin1,233058.750,183.250,183.250
Opto1,233088.750,232.500,212.500
TTLin1,233558.500,183.250,183.250
Opto1,233597.000,224.750,204.750
TTLin1,234058.250,183.250,183.250
Opto1,234096.500,224.750,204.750
TTLin1,234558.000,183.250,183.250
Opto1,234596.000,224.000,204.000
TTLin1,235057.750,183.250,183.250
Opto1,235093.750,225.750,205.750
TTLin1,235557.250,183.250,183.250
Opto1,235595.750,223.750,203.750
TTLin1,236057.000,183.250,183.250
Opto1,236095.500,224.750,204.750
TTLin1,236556.750,183.250,183.250
Opto1,236594.250,224.750,204.750
TTLin1,237056.500,183.250,183.250
Opto1,237093.750,223.500,203.500
TTLin1,237556.250,183.250,183.250
Opto1,237592.500,226.750,206.750
TTLin1,238056.000,183.250,183.250
Opto1,238094.250,224.750,204.750
TTLin1,238555.750,183.000,183.000
Opto1,238592.500,226.250,206.250
TTLin1,239055.250,183.250,183.250
Opto1,239083.250,234.250,214.250
TTLin1,239555.000,183.250,183.250
Opto1,239592.750,225.500,205.500
TTLin1,240054.750,183.250,183.250
Opto1,240093.000,223.750,203.750
TTLin1,240554.500,183.250,183.250
Opto1,240579.250,238.250,218.250
TTLin1,241054.250,183.000,183.000
Opto1,241089.500,227.250,207.250
TTLin1,241554.000,183.250,183.250
Opto1,241592.250,224.750,204.750
TTLin1,242053.500,183.250,183.250
Opto1,242091.750,223.750,203.750
TTLin1,242553.250,183.250,183.250
Opto1,242591.500,224.750,204.750
TTLin1,243053.000,183.250,183.250
Opto1,243090.750,225.500,205.500
TTLin1,243552.750,183.250,183.250
Opto1,243591.250,223.750,203.750
TTLin1,244052.500,183.250,183.250
Opto1,244090.500,224.000,204.000
TTLin1,244552.250,183.250,183.250
Opto1,244590.500,224.500,204.500
TTLin1,245052.000,183.250,183.250
Opto1,245089.250,225.250,205.250
TTLin1,245551.500,183.250,183.250
Opto1,245588.750,226.000,206.000
TTLin1,246051.250,183.250,183.250
Opto1,246089.750,222.500,202.500
TTLin1,246551.000,183.250,183.250
Opto1,246588.750,225.250,205.250
TTLin1,247050.750,183.250,183.250
Opto1,247088.000,225.250,205.250
TTLin1,247550.500,183.250,183.250
Opto1,247588.000,225.500,205.500
TTLin1,248050.000,183.250,183.250
Opto1,248088.250,224.250,204.250
TTLin1,248549.750,183.250,183.250
Opto1,248586.000,226.750,206.750
TTLin1,249049.500,183.250,183.250
Opto1,249088.000,222.750,202.750
TTLin1,249549.250,183.250,183.250
Opto1,249587.000,223.750,203.750
TTLin1,250049.000,183.250,183.250
Opto1,250087.000,225.000,205.000
TTLin1,250548.500,183.250,183.250
Opto1,250586.500,224.500,204.500
TTLin1,251048.250,183.250,183.250
Opto1,251086.000,225.000,205.000
TTLin1,251548.000,183.250,183.250
Opto1,251585.750,225.500,205.500
TTLin1,252047.750,183.250,183.250
Opto1,252085.000,225.500,205.500
TTLin1,252547.500,183.250,183.250
Opto1,252583.000,227.750,207.750
TTLin1,253047.250,183.250,183.250
Opto1,253085.750,224.750,204.750
TTLin1,253547.000,183.250,183.250
Opto1,253582.250,227.750,207.750
TTLin1,254046.750,183.250,183.250
Opto1,254085.000,224.500,204.500
TTLin1,254546.500,183.000,183.000
Opto1,254584.500,224.000,204.000
TTLin1,255046.000,183.250,183.250
Opto1,255084.000,225.000,205.000
TTLin1,255545.750,183.250,183.250
Opto1,255583.000,225.250,205.250
TTLin1,256045.500,183.250,183.250
Opto1,256082.000,226.500,206.500
TTLin1,256545.250,183.250,183.250
Opto1,256583.500,224.500,204.500
TTLin1,257045.000,183.250,183.250
Opto1,257082.750,225.250,205.250
TTLin1,257544.750,183.000,183.000
Opto1,257583.000,224.750,204.750
TTLin1,258044.250,183.500,183.500
Opto1,258082.750,224.500,204.500
TTLin1,258544.250,183.250,183.250
Opto1,258582.500,224.750,204.750
TTLin1,259043.750,183.250,183.250
Opto1,259082.000,224.750,204.750
TTLin1,259543.500,183.250,183.250
Opto1,259582.000,224.500,204.500
TTLin1,260043.250,183.250,183.250
Opto1,260081.500,224.750,204.750
TTLin1,260543.000,183.250,183.250
Opto1,260581.250,224.750,204.750
TTLin1,261042.750,183.250,183.250
Opto1,261081.000,224.750,204.750
TTLin1,261542.500,183.250,183.250
Opto1,261580.750,224.750,204.750
TTLin1,262042.250,183.000,183.000
Opto1,262080.000,225.000,205.000
TTLin1,262542.000,183.000,183.000
Opto1,262580.250,224.500,204.500
TTLin1,263041.500,183.250,183.250
Opto1,263080.000,224.000,204.000
TTLin1,263541.250,183.250,183.250
Opto1,263568.750,234.000,214.000
TTLin1,264041.000,183.250,183.250
Opto1,264079.250,224.500,204.500
TTLin1,264540.750,183.000,183.000
Opto1,264579.000,224.500,204.500
TTLin1,265040.250,183.250,183.250
Opto1,265078.750,224.500,204.500
TTLin1,265540.000,183.250,183.250
Opto1,265578.500,224.500,204.500
TTLin1,266039.750,183.250,183.250
Opto1,266077.500,225.250,205.250
TTLin1,266539.500,183.250,183.250
Opto1,266577.750,224.750,204.750
TTLin1,267039.250,183.250,183.250
Opto1,267077.750,224.500,204.500
TTLin1,267539.000,183.250,183.250
Opto1,267577.250,224.750,204.750
TTLin1,268038.750,183.250,183.250
Opto1,268076.250,225.500,205.500
TTLin1,268538.500,183.000,183.000
Opto1,268576.750,224.500,204.500
TTLin1,269038.000,183.250,183.250
Opto1,269076.250,224.750,204.750
TTLin1,269537.750,183.250,183.250
Opto1,269574.250,226.250,206.250
TTLin1,270037.500,183.250,183.250
Opto1,270075.750,224.750,204.750
TTLin1,270537.250,183.250,183.250
Opto1,270575.500,224.500,204.500
TTLin1,271037.000,183.000,183.000
Opto1,271075.000,224.750,204.750
TTLin1,271536.500,183.250,183.250
Opto1,271573.250,226.250,206.250
TTLin1,272036.250,183.250,183.250
Opto1,272071.500,227.500,207.500
TTLin1,272536.000,183.250,183.250
Opto1,272574.250,224.250,204.250
TTLin1,273035.750,183.250,183.250
Opto1,273062.500,235.000,215.000
TTLin1,273535.500,183.250,183.250
Opto1,273572.500,224.500,204.500
TTLin1,274035.250,183.000,183.000
Opto1,274073.250,224.750,204.750
TTLin1,274534.750,183.250,183.250
Opto1,274571.750,225.250,205.250
TTLin1,275034.500,183.250,183.250
Opto1,275067.000,230.000,210.000
TTLin1,275534.250,183.250,183.250
Opto1,275569.250,227.500,207.500
TTLin1,276034.000,183.250,183.250
Opto1,276072.250,223.750,203.750
TTLin1,276533.750,183.000,183.000
Opto1,276572.000,224.500,204.500
TTLin1,277033.250,183.250,183.250
Opto1,277071.500,225.000,205.000
TTLin1,277533.000,183.250,183.250
Opto1,277571.500,223.750,203.750
TTLin1,278032.750,183.250,183.250
Opto1,278060.000,235.750,215.750
TTLin1,278532.500,183.250,183.250
Opto1,278571.000,223.250,203.250
TTLin1,279032.250,183.250,183.250
Opto1,279070.000,224.500,204.500
TTLin1,279532.000,183.250,183.250
Opto1,279568.000,226.250,206.250
TTLin1,280031.750,183.250,183.250
Opto1,280066.500,228.250,208.250
TTLin1,280531.500,183.250,183.250
Opto1,280567.500,226.750,206.750
TTLin1,281031.000,183.250,183.250
Opto1,281068.500,225.000,205.000
TTLin1,281530.750,183.250,183.250
Opto1,281563.500,227.000,207.000
TTLin1,282030.500,183.250,183.250
Opto1,282067.250,220.250,200.250
TTLin1,282530.250,183.250,183.250
Opto1,282566.750,225.000,205.000
TTLin1,283030.000,183.250,183.250
Opto1,283068.250,224.500,204.500
TTLin1,283529.750,183.000,183.000
Opto1,283567.750,223.250,203.250
TTLin1,284029.250,183.250,183.250
Opto1,284067.000,225.250,205.250
TTLin1,284529.000,183.250,183.250
Opto1,284566.250,225.750,205.750
TTLin1,285028.750,183.250,183.250
Opto1,285066.000,225.750,205.750
TTLin1,285528.500,183.250,183.250
Opto1,285560.750,230.250,210.250
TTLin1,286028.250,183.250,183.250
Opto1,286064.500,226.500,206.500
TTLin1,286527.750,183.500,183.500
Opto1,286566.250,224.500,204.500
TTLin1,287027.750,183.000,183.000
Opto1,287066.000,224.750,204.750
TTLin1,287527.250,183.250,183.250
Opto1,287565.250,225.000,205.000
TTLin1,288027.000,183.250,183.250
Opto1,288065.250,224.750,204.750
TTLin1,288526.750,183.250,183.250
Opto1,288565.000,220.250,200.250
TTLin1,289026.500,183.250,183.250
Opto1,289064.000,224.750,204.750
TTLin1,289526.250,183.000,183.000
Opto1,289564.500,224.000,204.000
TTLin1,290025.750,183.500,183.500
Opto1,290064.250,223.750,203.750
TTLin1,290525.750,183.250,183.250
Opto1,290562.000,225.500,205.500
TTLin1,291025.250,183.250,183.250
Opto1,291061.250,225.750,205.750
TTLin1,291525.000,183.250,183.250
Opto1,291561.750,226.250,206.250
TTLin1,292024.750,183.250,183.250
Opto1,292063.000,224.750,204.750
TTLin1,292524.500,183.250,183.250
Opto1,292562.750,224.500,204.500
TTLin1,293024.250,183.250,183.250
Opto1,293062.500,224.750,204.750
TTLin1,293523.750,183.250,183.250
Opto1,293561.500,225.500,205.500
TTLin1,294023.500,183.250,183.250
Opto1,294061.500,224.750,204.750
TTLin1,294523.250,183.250,183.250
Opto1,294560.250,223.500,203.500
TTLin1,295023.000,183.250,183.250
Opto1,295061.500,224.500,204.500
TTLin1,295522.750,183.250,183.250
Opto1,295561.000,224.750,204.750
TTLin1,296022.500,183.250,183.250
Opto1,296060.750,221.250,201.250
TTLin1,296522.250,183.000,183.000
Opto1,296559.750,225.250,205.250
TTLin1,297022.000,183.250,183.250
Opto1,297059.500,225.250,205.250
TTLin1,297521.750,183.250,183.250
Opto1,297553.000,231.500,211.500
TTLin1,298021.500,183.000,183.000
Opto1,298059.750,224.500,204.500
TTLin1,298521.250,183.000,183.000
Opto1,298557.250,226.500,206.500
TTLin1,299020.750,183.250,183.250
Opto1,299059.000,224.500,204.500
TTLin1,299520.500,183.250,183.250
Opto1,299558.750,224.500,204.500
