Type,Onset,Duration,DurationCorrected
Opto1,164276.000,224.500,204.500
TTLin1,164750.750,183.250,183.250
Opto1,164775.750,224.250,204.250
TTLin1,165251.000,183.250,183.250
Opto1,165275.500,224.250,204.250
TTLin1,165750.500,183.250,183.250
Opto1,165775.000,224.500,204.500
TTLin1,166250.250,183.250,183.250
Opto1,166275.000,224.250,204.250
TTLin1,166766.500,183.000,183.000
Opto1,166791.250,224.250,204.250
TTLin1,167266.000,183.250,183.250
Opto1,167290.750,224.500,204.500
TTLin1,167765.750,183.250,183.250
Opto1,167790.500,224.500,204.500
TTLin1,168265.500,183.500,183.500
Opto1,168290.250,224.500,204.500
TTLin1,168765.500,183.250,183.250
Opto1,168790.000,224.250,204.250
TTLin1,169265.500,183.000,183.000
Opto1,169289.750,224.250,204.250
TTLin1,169780.500,183.000,183.000
Opto1,169806.250,224.250,204.250
TTLin1,170280.000,183.250,183.250
Opto1,170306.000,224.250,204.250
TTLin1,170779.750,183.250,183.250
Opto1,170805.250,224.750,204.750
TTLin1,171279.500,183.500,183.500
Opto1,171305.250,224.500,204.500
TTLin1,171779.750,183.250,183.250
Opto1,171805.000,224.250,204.250
TTLin1,172279.500,183.250,183.250
Opto1,172304.500,224.500,204.500
TTLin1,172779.250,183.250,183.250
Opto1,172804.500,224.250,204.250
TTLin1,173279.000,183.250,183.250
Opto1,173304.250,224.250,204.250
TTLin1,173778.750,183.500,183.500
Opto1,173803.500,224.750,204.750
TTLin1,174278.750,183.250,183.250
Opto1,174303.500,224.500,204.500
TTLin1,174778.750,183.250,183.250
Opto1,174803.250,224.250,204.250
TTLin1,175278.500,183.250,183.250
Opto1,175303.000,224.250,204.250
TTLin1,175778.250,183.250,183.250
Opto1,175802.500,224.500,204.500
TTLin1,176278.000,183.250,183.250
Opto1,176302.500,224.250,204.250
TTLin1,176777.750,183.250,183.250
Opto1,176802.000,224.500,204.500
TTLin1,177277.500,183.000,183.000
Opto1,177301.750,224.500,204.500
TTLin1,177777.000,183.500,183.500
Opto1,177801.500,224.250,204.250
TTLin1,178276.750,183.250,183.250
Opto1,178301.250,224.250,204.250
TTLin1,178776.500,183.250,183.250
Opto1,178800.750,224.500,204.500
TTLin1,179276.250,183.250,183.250
Opto1,179300.500,224.500,204.500
TTLin1,179792.500,183.250,183.250
Opto1,179817.000,224.250,204.250
TTLin1,180293.250,183.250,183.250
Opto1,180316.750,224.500,204.500
TTLin1,180793.000,183.250,183.250
Opto1,180816.500,224.250,204.250
TTLin1,181292.750,183.250,183.250
Opto1,181316.250,224.250,204.250
TTLin1,181792.500,183.000,183.000
Opto1,181815.750,224.250,204.250
TTLin1,182292.000,183.250,183.250
Opto1,182315.500,224.250,204.250
TTLin1,182791.750,183.250,183.250
Opto1,182815.250,224.500,204.500
TTLin1,183291.500,183.250,183.250
Opto1,183315.000,224.250,204.250
TTLin1,183791.250,183.250,183.250
Opto1,183814.750,224.250,204.250
TTLin1,184290.750,183.250,183.250
Opto1,184314.250,224.500,204.500
TTLin1,184790.500,183.250,183.250
Opto1,184814.250,224.250,204.250
TTLin1,185290.250,183.250,183.250
Opto1,185313.750,224.500,204.500
TTLin1,185790.000,183.250,183.250
Opto1,185813.500,224.500,204.500
TTLin1,186289.750,183.250,183.250
Opto1,186313.250,224.500,204.500
TTLin1,186789.500,183.000,183.000
Opto1,186813.000,224.500,204.500
TTLin1,187289.000,183.250,183.250
Opto1,187312.750,224.250,204.250
TTLin1,187788.750,183.250,183.250
Opto1,187812.250,224.500,204.500
TTLin1,188288.500,183.250,183.250
Opto1,188312.000,224.500,204.500
TTLin1,188788.250,183.250,183.250
Opto1,188811.750,224.250,204.250
TTLin1,189288.000,183.000,183.000
Opto1,189311.500,224.250,204.250
TTLin1,189787.500,183.250,183.250
Opto1,189811.250,224.500,204.500
TTLin1,190287.250,183.250,183.250
Opto1,190310.750,224.500,204.500
TTLin1,190802.000,183.250,183.250
Opto1,190827.250,224.250,204.250
TTLin1,191302.000,183.250,183.250
Opto1,191327.000,224.500,204.500
TTLin1,191801.750,183.250,183.250
Opto1,191826.500,224.500,204.500
TTLin1,192302.250,183.250,183.250
Opto1,192326.500,224.250,204.250
TTLin1,192802.000,183.250,183.250
